,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
352,2021,1,8,8,0,1.25,11.1,153_del_mar_nearshore
353,2021,1,8,8,30,1.19,10.8,153_del_mar_nearshore
354,2021,1,8,9,0,1.18,10.9,153_del_mar_nearshore
355,2021,1,8,9,30,1.17,10.1,153_del_mar_nearshore
356,2021,1,8,10,0,1.17,9.8,153_del_mar_nearshore
357,2021,1,8,10,30,1.24,9.1,153_del_mar_nearshore
358,2021,1,8,11,0,1.23,8.4,153_del_mar_nearshore
359,2021,1,8,11,30,1.19,9.4,153_del_mar_nearshore
360,2021,1,8,12,0,1.13,9.5,153_del_mar_nearshore
361,2021,1,8,12,30,1.26,9.0,153_del_mar_nearshore
362,2021,1,8,13,0,1.08,9.0,153_del_mar_nearshore
363,2021,1,8,13,30,1.06,8.9,153_del_mar_nearshore
364,2021,1,8,14,0,1.26,14.1,153_del_mar_nearshore
365,2021,1,8,14,30,1.16,10.0,153_del_mar_nearshore
366,2021,1,8,15,0,1.1,10.6,153_del_mar_nearshore
367,2021,1,8,15,30,1.09,10.6,153_del_mar_nearshore
368,2021,1,8,16,0,1.12,10.5,153_del_mar_nearshore
369,2021,1,8,16,30,1.03,10.5,153_del_mar_nearshore
370,2021,1,8,17,0,1.18,10.4,153_del_mar_nearshore
371,2021,1,8,17,30,1.26,9.7,153_del_mar_nearshore
372,2021,1,8,18,0,1.12,10.2,153_del_mar_nearshore
373,2021,1,8,18,30,1.1,10.7,153_del_mar_nearshore
374,2021,1,8,19,0,1.09,11.0,153_del_mar_nearshore
375,2021,1,8,19,30,1.13,11.7,153_del_mar_nearshore
376,2021,1,8,20,0,1.01,12.3,153_del_mar_nearshore
377,2021,1,8,20,30,1.13,12.6,153_del_mar_nearshore
378,2021,1,8,21,0,1.13,12.8,153_del_mar_nearshore
379,2021,1,8,21,30,1.21,12.9,153_del_mar_nearshore
380,2021,1,8,22,0,1.17,13.3,153_del_mar_nearshore
381,2021,1,8,22,30,1.23,13.6,153_del_mar_nearshore
382,2021,1,8,23,0,1.2,13.2,153_del_mar_nearshore
383,2021,1,8,23,30,1.11,13.0,153_del_mar_nearshore
384,2021,1,9,0,0,1.31,13.1,153_del_mar_nearshore
385,2021,1,9,0,30,1.16,12.7,153_del_mar_nearshore
386,2021,1,9,1,0,1.09,12.0,153_del_mar_nearshore
387,2021,1,9,1,30,1.16,11.7,153_del_mar_nearshore
388,2021,1,9,2,0,1.19,11.5,153_del_mar_nearshore
389,2021,1,9,2,30,1.16,11.0,153_del_mar_nearshore
390,2021,1,9,3,0,1.2,11.0,153_del_mar_nearshore
391,2021,1,9,3,30,1.22,11.2,153_del_mar_nearshore
392,2021,1,9,4,0,1.16,10.6,153_del_mar_nearshore
393,2021,1,9,4,30,1.21,10.4,153_del_mar_nearshore
